variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,validator_storage_head_bytes,validator_storage_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
projcos16,projcos,honest_hetero,eval_116,checkpoint_specific,99.0,1.5,256,1024,3072,79375,79427,2147,32,96,161170,161234,1.535458,1.450416,0.295959,0.289083,0.041584,3.316541,0,,,189
projcos16,projcos,honest_hetero,eval_117,checkpoint_specific,99.0,1.5,256,1024,3072,110102,110094,2147,32,96,222564,222628,1.588417,1.677375,0.361417,0.301625,0.046291,3.613708,0,,,189
projcos16,projcos,honest_hetero,eval_118,checkpoint_specific,99.0,1.5,256,1024,3072,110106,110064,2147,32,96,222538,222602,1.705792,1.569583,0.306,0.29325,0.042333,3.610958,0,,,189
projcos16,projcos,honest_hetero,eval_119,checkpoint_specific,99.0,1.5,256,1024,3072,110088,110108,2147,32,96,222564,222628,1.556833,1.686667,0.378458,0.297917,0.046666,3.588083,0,,,189
projcos16,projcos,honest_hetero,eval_120,checkpoint_specific,99.0,1.5,256,1024,3072,79375,79443,2147,32,96,161186,161250,1.532625,1.454583,0.294208,0.291667,0.043583,3.322458,0,,,189
projcos16,projcos,honest_hetero,eval_121,checkpoint_specific,99.0,1.5,256,1024,3072,125360,125386,2147,32,96,253114,253178,1.688625,1.652291,0.349708,0.307083,0.044792,3.692791,0,,,189
projcos16,projcos,honest_hetero,eval_122,checkpoint_specific,99.0,1.5,256,1024,3072,133086,133104,2147,32,96,268561,268625,1.706542,1.61075,0.369167,0.339959,0.041333,3.698584,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_123,checkpoint_specific,99.0,1.5,256,1024,3072,117742,117705,2147,32,96,237818,237882,1.633292,1.689667,0.380833,0.356125,0.046416,3.7255,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_124,checkpoint_specific,99.0,1.5,256,1024,3072,117797,117871,2147,32,96,238036,238100,1.760209,1.634708,0.332375,0.303209,0.04225,3.740376,0,,,189
projcos16,projcos,honest_hetero,eval_125,checkpoint_specific,99.0,1.5,256,1024,3072,117678,117680,2147,32,96,237726,237790,1.68375,1.682875,0.328208,0.35775,0.041958,3.766333,0,,,189
projcos16,projcos,honest_hetero,eval_126,checkpoint_specific,99.0,1.5,256,1024,3072,117703,117799,2147,32,96,237873,237937,1.694333,1.552583,0.315583,0.291458,0.042125,3.580499,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_127,checkpoint_specific,99.0,1.5,256,1024,3072,148369,148349,2147,32,96,299086,299150,1.684375,1.690542,0.4015,0.390167,0.044708,3.809792,0,,,189
projcos16,projcos,honest_hetero,eval_128,checkpoint_specific,99.0,1.5,256,1024,3072,148295,148283,2147,32,96,298946,299010,1.810875,1.6345,0.370833,0.343875,0.040917,3.830167,0,,,189
projcos16,projcos,honest_hetero,eval_129,checkpoint_specific,99.0,1.5,256,1024,3072,148357,148312,2147,32,96,299040,299104,1.729667,1.722084,0.36425,0.342334,0.040958,3.835043,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_130,checkpoint_specific,99.0,1.5,256,1024,3072,117729,117825,2147,32,96,237925,237989,1.738459,1.725209,0.320542,0.297833,0.046917,3.808418,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_131,checkpoint_specific,99.0,1.5,256,1024,3072,94707,94679,2147,32,96,191754,191818,1.571416,1.605459,0.335333,0.332667,0.043292,3.552834,0,,,189
projcos16,projcos,honest_hetero,eval_132,checkpoint_specific,99.0,1.5,256,1024,3072,102318,102344,2147,32,96,207030,207094,1.768542,1.758125,0.341167,0.289875,0.049292,3.865834,0,,,189
projcos16,projcos,honest_hetero,eval_133,checkpoint_specific,99.0,1.5,256,1024,3072,87104,87095,2147,32,96,176567,176631,1.533833,1.5555,0.300708,0.276458,0.040084,3.405875,0,,,189
projcos16,projcos,honest_hetero,eval_134,checkpoint_specific,99.0,1.5,256,1024,3072,87047,87056,2147,32,96,176471,176535,1.653916,1.565417,0.322833,0.284,0.043875,3.547208,0,,,189
projcos16,projcos,honest_hetero,eval_135,checkpoint_specific,99.0,1.5,256,1024,3072,87130,86993,2147,32,96,176491,176555,1.520625,1.598833,0.311834,0.2775,0.042333,3.439291,0,,,189
projcos16,projcos,honest_hetero,eval_136,checkpoint_specific,99.0,1.5,256,1024,3072,87043,87088,2147,32,96,176499,176563,1.816041,1.596334,0.322958,0.282584,0.043917,3.738876,0,,,189
projcos16,projcos,honest_hetero,eval_137,checkpoint_specific,99.0,1.5,256,1024,3072,117784,117719,2147,32,96,237871,237935,1.555333,1.623667,0.3125,0.298875,0.039208,3.517083,0,,,189
projcos16,projcos,honest_hetero,eval_138,checkpoint_specific,99.0,1.5,256,1024,3072,117790,117798,2147,32,96,237956,238020,1.817625,1.649209,0.344833,0.298584,0.042292,3.80771,0,,,189
projcos16,projcos,honest_hetero,eval_139,checkpoint_specific,99.0,1.5,256,1024,3072,117857,117874,2147,32,96,238099,238163,1.6485,1.595792,0.313917,0.309959,0.038458,3.592709,0,,,189
projcos16,projcos,honest_hetero,eval_140,checkpoint_specific,99.0,1.5,256,1024,3072,87125,87075,2147,32,96,176568,176632,1.849125,1.607459,0.334791,0.279375,0.044917,3.780876,0,,,189
projcos16,projcos,honest_hetero,eval_141,checkpoint_specific,99.0,1.5,256,1024,3072,94627,94617,2147,32,96,191612,191676,1.622167,1.591208,0.326,0.289333,0.045833,3.548541,0,,,189
projcos16,projcos,honest_hetero,eval_142,checkpoint_specific,99.0,1.5,256,1024,3072,102347,102410,2147,32,96,207125,207189,1.658875,1.528667,0.327334,0.290375,0.045166,3.523083,0,,,189
projcos16,projcos,honest_hetero,eval_143,checkpoint_specific,99.0,1.5,256,1024,3072,87062,87113,2147,32,96,176543,176607,1.559666,1.490458,0.295792,0.296292,0.04175,3.388166,0,,,189
projcos16,projcos,honest_hetero,eval_144,checkpoint_specific,99.0,1.5,256,1024,3072,87134,87139,2147,32,96,176641,176705,1.574333,1.724958,0.329042,0.286583,0.04275,3.628624,0,,,189
projcos16,projcos,honest_hetero,eval_145,checkpoint_specific,99.0,1.5,256,1024,3072,87012,86952,2147,32,96,176332,176396,1.586167,1.552875,0.305708,0.285542,0.03725,3.461834,0,,,189
projcos16,projcos,honest_hetero,eval_146,checkpoint_specific,99.0,1.5,256,1024,3072,86994,87084,2147,32,96,176446,176510,1.597584,1.611083,0.325208,0.2895,0.041333,3.5395,0,,,189
projcos16,projcos,honest_hetero,eval_147,checkpoint_specific,99.0,1.5,256,1024,3072,117804,117827,2147,32,96,237999,238063,1.689708,1.570708,0.329833,0.299125,0.043583,3.603124,0,,,189
projcos16,projcos,honest_hetero,eval_148,checkpoint_specific,99.0,1.5,256,1024,3072,117769,117775,2147,32,96,237912,237976,1.610625,1.76875,0.346875,0.299917,0.046833,3.726125,0,,,189
projcos16,projcos,honest_hetero,eval_149,checkpoint_specific,99.0,1.5,256,1024,3072,117863,117819,2147,32,96,238050,238114,1.634416,1.645125,0.315208,0.296542,0.043541,3.619624,0,,,189
projcos16,projcos,honest_hetero,eval_150,checkpoint_specific,99.0,1.5,256,1024,3072,87074,87077,2147,32,96,176519,176583,1.525291,1.556666,0.300042,0.354375,0.058667,3.494999,0,,,189
projcos16,projcos,honest_hetero,eval_151,checkpoint_specific,99.0,1.5,256,1024,3072,110042,110135,2147,32,96,222545,222609,1.768083,1.688708,0.323916,0.29625,0.04225,3.795291,0,,,189
projcos16,projcos,honest_hetero,eval_152,checkpoint_specific,99.0,1.5,256,1024,3072,117815,117832,2147,32,96,238015,238079,1.622583,1.570125,0.333541,0.344958,0.045209,3.582875,0,,,189
projcos16,projcos,honest_hetero,eval_153,checkpoint_specific,99.0,1.5,256,1024,3072,102461,102417,2147,32,96,207246,207310,1.670083,1.556041,0.319,0.289542,0.041,3.556666,0,,,189
projcos16,projcos,honest_hetero,eval_154,checkpoint_specific,99.0,1.5,256,1024,3072,102546,102552,2147,32,96,207466,207530,1.5695,1.687958,0.316167,0.287083,0.042375,3.586916,0,,,189
projcos16,projcos,honest_hetero,eval_155,checkpoint_specific,99.0,1.5,256,1024,3072,102499,102403,2147,32,96,207270,207334,1.678,1.589209,0.315333,0.283958,0.040459,3.591626,0,,,189
projcos16,projcos,honest_hetero,eval_156,checkpoint_specific,99.0,1.5,256,1024,3072,102383,102452,2147,32,96,207206,207270,1.59775,1.598709,0.314375,0.293542,0.04025,3.530251,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_157,checkpoint_specific,99.0,1.5,256,1024,3072,133246,133180,2147,32,96,268794,268858,1.747042,1.603542,0.369583,0.33275,0.043083,3.726417,0,,,189
projcos16,projcos,honest_hetero,eval_158,checkpoint_specific,99.0,1.5,256,1024,3072,133188,133159,2147,32,96,268715,268779,1.61,1.652459,0.354125,0.3305,0.040083,3.633042,0,,,189
projcos16,projcos,honest_hetero,eval_159,checkpoint_specific,99.0,1.5,256,1024,3072,133226,133204,2147,32,96,268798,268862,1.644542,1.704,0.38225,0.339584,0.04325,3.731376,0,,,189
projcos16,projcos,honest_hetero,eval_160,checkpoint_specific,99.0,1.5,256,1024,3072,102460,102561,2147,32,96,207389,207453,1.596209,1.50825,0.307917,0.304,0.041458,3.449917,0,,,189
projcos16,projcos,honest_hetero,eval_161,checkpoint_specific,99.0,1.5,256,1024,3072,102324,102359,2147,32,96,207051,207115,1.6235,1.584333,0.313333,0.292958,0.040292,3.541083,0,,,189
projcos16,projcos,honest_hetero,eval_162,checkpoint_specific,99.0,1.5,256,1024,3072,110096,110073,2147,32,96,222537,222601,1.657125,1.525417,0.321084,0.3345,0.04425,3.561292,0,,,189
projcos16,projcos,honest_hetero,eval_163,checkpoint_specific,99.0,1.5,256,1024,3072,94635,94753,2147,32,96,191756,191820,1.534958,1.494625,0.317,0.295167,0.043667,3.368417,0,,,189
projcos16,projcos,honest_hetero,eval_164,checkpoint_specific,99.0,1.5,256,1024,3072,94714,94714,2147,32,96,191796,191860,1.594959,1.60175,0.313459,0.293375,0.043334,3.533418,0,,,189
projcos16,projcos,honest_hetero,eval_165,checkpoint_specific,99.0,1.5,256,1024,3072,94796,94710,2147,32,96,191874,191938,1.582166,1.579416,0.308625,0.285292,0.043333,3.490207,0,,,189
projcos16,projcos,honest_hetero,eval_166,checkpoint_specific,99.0,1.5,256,1024,3072,94765,94768,2147,32,96,191901,191965,1.582833,1.574084,0.307375,0.292417,0.040625,3.489959,0,,,189
projcos16,projcos,honest_hetero,eval_167,checkpoint_specific,99.0,1.5,256,1024,3072,125478,125421,2147,32,96,253267,253331,1.676458,1.622417,0.312542,0.297875,0.043292,3.640042,0,,,189
projcos16,projcos,honest_hetero,eval_168,checkpoint_specific,99.0,1.5,256,1024,3072,125440,125426,2147,32,96,253234,253298,1.623792,1.617083,0.313916,0.310583,0.042209,3.593667,0,,,189
projcos16,projcos,honest_hetero,eval_169,checkpoint_specific,99.0,1.5,256,1024,3072,125542,125488,2147,32,96,253398,253462,1.623416,1.644792,0.313125,0.306166,0.041125,3.615499,0,,,189
projcos16,projcos,honest_hetero,eval_170,checkpoint_specific,99.0,1.5,256,1024,3072,94695,94781,2147,32,96,191844,191908,1.596583,1.56625,0.303125,0.288709,0.040375,3.491917,0,,,189
projcos16,projcos,honest_hetero,eval_171,checkpoint_specific,99.0,1.5,256,1024,3072,102420,102424,2147,32,96,207212,207276,1.587791,1.604333,0.30725,0.292125,0.040625,3.524874,0,,,189
projcos16,projcos,honest_hetero,eval_172,checkpoint_specific,99.0,1.5,256,1024,3072,110128,110099,2147,32,96,222595,222659,1.665167,1.660875,0.316791,0.291917,0.042667,3.660626,0,,,189
projcos16,projcos,honest_hetero,eval_173,checkpoint_specific,99.0,1.5,256,1024,3072,94759,94804,2147,32,96,191931,191995,1.515458,1.522,0.297542,0.293542,0.039875,3.370875,0,,,189
projcos16,projcos,honest_hetero,eval_174,checkpoint_specific,99.0,1.5,256,1024,3072,94784,94787,2147,32,96,191939,192003,1.613584,1.580542,0.309542,0.288125,0.041041,3.523292,0,,,189
projcos16,projcos,honest_hetero,eval_175,checkpoint_specific,99.0,1.5,256,1024,3072,94807,94756,2147,32,96,191931,191995,1.610166,1.48025,0.301417,0.285708,0.042292,3.418416,0,,,189
projcos16,projcos,honest_hetero,eval_176,checkpoint_specific,99.0,1.5,256,1024,3072,94799,94802,2147,32,96,191969,192033,1.484375,1.537,0.298917,0.296,0.038292,3.355667,0,,,189
projcos16,projcos,honest_hetero,eval_177,checkpoint_specific,99.0,1.5,256,1024,3072,125542,125428,2147,32,96,253338,253402,1.62525,1.611208,0.322292,0.317917,0.042,3.596375,0,,,189
projcos16,projcos,honest_hetero,eval_178,checkpoint_specific,99.0,1.5,256,1024,3072,125412,125405,2147,32,96,253185,253249,1.685209,1.641333,0.321792,0.301375,0.039709,3.667626,0,,,189
projcos16,projcos,honest_hetero,eval_179,checkpoint_specific,99.0,1.5,256,1024,3072,125554,125471,2147,32,96,253393,253457,1.645042,1.644958,0.314541,0.309791,0.042,3.641791,0,,,189
projcos16,projcos,honest_hetero,eval_180,checkpoint_specific,99.0,1.5,256,1024,3072,94779,94765,2147,32,96,191912,191976,1.592459,1.542917,0.298292,0.31925,0.042292,3.496918,0,,,189
projcos16,projcos,honest_hetero,eval_181,checkpoint_specific,99.0,1.5,256,1024,3072,102235,102309,2147,32,96,206912,206976,1.572833,1.564083,0.307166,0.296167,0.04,3.473083,0,,,189
projcos16,projcos,honest_hetero,eval_182,checkpoint_specific,99.0,1.5,256,1024,3072,109944,109895,2147,32,96,222207,222271,1.604208,1.696,0.316667,0.296333,0.038709,3.63525,0,,,189
projcos16,projcos,honest_hetero,eval_183,checkpoint_specific,99.0,1.5,256,1024,3072,94673,94722,2147,32,96,191763,191827,1.560125,1.475625,0.298083,0.285625,0.042167,3.363542,0,,,189
projcos16,projcos,honest_hetero,eval_184,checkpoint_specific,99.0,1.5,256,1024,3072,94605,94570,2147,32,96,191543,191607,1.530833,1.529375,0.3005,0.28975,0.039458,3.389416,0,,,189
projcos16,projcos,honest_hetero,eval_185,checkpoint_specific,99.0,1.5,256,1024,3072,94771,94672,2147,32,96,191811,191875,1.587875,1.622667,0.302,0.28575,0.041833,3.538125,0,,,189
projcos16,projcos,honest_hetero,eval_186,checkpoint_specific,99.0,1.5,256,1024,3072,94585,94661,2147,32,96,191614,191678,1.522041,1.526792,0.301291,0.285834,0.039708,3.374375,0,,,189
projcos16,projcos,honest_hetero,eval_187,checkpoint_specific,99.0,1.5,256,1024,3072,125332,125291,2147,32,96,252991,253055,1.67825,1.662833,0.327625,0.303292,0.041667,3.686042,0,,,189
projcos16,projcos,honest_hetero,eval_188,checkpoint_specific,99.0,1.5,256,1024,3072,125345,125342,2147,32,96,253058,253122,1.730209,1.574708,0.31725,0.299,0.042041,3.645958,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_189,checkpoint_specific,99.0,1.5,256,1024,3072,125415,125401,2147,32,96,253187,253251,1.56875,1.634041,0.305167,0.302584,0.050041,3.555416,1,prefill,C3,192
projcos16,projcos,honest_hetero,eval_190,checkpoint_specific,99.0,1.5,256,1024,3072,94678,94685,2147,32,96,191731,191795,1.581,1.549167,0.336542,0.2875,0.042667,3.460334,0,,,189
projcos16,projcos,honest_hetero,eval_191,checkpoint_specific,99.0,1.5,256,1024,3072,102330,102365,2147,32,96,207063,207127,1.66525,1.609959,0.3175,0.301333,0.043459,3.620001,0,,,189
projcos16,projcos,honest_hetero,eval_192,checkpoint_specific,99.0,1.5,256,1024,3072,109995,109963,2147,32,96,222326,222390,1.60975,1.600791,0.309625,0.295625,0.039625,3.545791,0,,,189
projcos16,projcos,honest_hetero,eval_193,checkpoint_specific,99.0,1.5,256,1024,3072,94705,94729,2147,32,96,191802,191866,1.627792,1.487083,0.320416,0.305334,0.049125,3.469334,0,,,189
projcos16,projcos,honest_hetero,eval_194,checkpoint_specific,99.0,1.5,256,1024,3072,94633,94732,2147,32,96,191733,191797,1.529,1.506584,0.288625,0.283792,0.039,3.358376,0,,,189
projcos16,projcos,honest_hetero,eval_195,checkpoint_specific,99.0,1.5,256,1024,3072,94653,94608,2147,32,96,191629,191693,1.532292,1.573417,0.310375,0.289125,0.04075,3.435584,0,,,189
projcos16,projcos,honest_hetero,eval_196,checkpoint_specific,99.0,1.5,256,1024,3072,94622,94721,2147,32,96,191711,191775,1.565291,1.471625,0.296333,0.289625,0.042083,3.368624,0,,,189
projcos16,projcos,honest_hetero,eval_197,checkpoint_specific,99.0,1.5,256,1024,3072,125376,125292,2147,32,96,253036,253100,1.58225,1.595458,0.323417,0.301417,0.041042,3.520167,0,,,189
projcos16,projcos,honest_hetero,eval_198,checkpoint_specific,99.0,1.5,256,1024,3072,125279,125348,2147,32,96,252995,253059,1.678167,1.655416,0.313875,0.299167,0.042542,3.675292,0,,,189
projcos16,projcos,honest_hetero,eval_199,checkpoint_specific,99.0,1.5,256,1024,3072,125448,125330,2147,32,96,253146,253210,1.589792,1.718042,0.333375,0.329042,0.043125,3.680001,0,,,189
projcos16,projcos,honest_hetero,eval_200,checkpoint_specific,99.0,1.5,256,1024,3072,94688,94667,2147,32,96,191726,191790,1.549541,1.539333,0.299916,0.278834,0.038792,3.4065,1,prefill,C3,192
projcos16,projcos,tamper,eval_001,checkpoint_specific,99.0,1.5,256,1024,3072,125387,125387,2132,32,96,253128,253192,1.613708,1.53875,0.308708,0.307875,0.032583,3.492916,1,prefill,C2,190
projcos16,projcos,tamper,eval_002,checkpoint_specific,99.0,1.5,256,1024,3072,133175,133175,2132,32,96,268704,268768,1.59475,1.664625,0.371333,0.330792,0.030375,3.620542,1,prefill,C2,190
projcos16,projcos,tamper,eval_003,checkpoint_specific,99.0,1.5,256,1024,3072,117824,117824,2132,32,96,238002,238066,1.619542,1.568875,0.331458,0.308208,0.033375,3.53,1,prefill,C2,190
projcos16,projcos,tamper,eval_004,checkpoint_specific,99.0,1.5,256,1024,3072,117850,117850,2132,32,96,238054,238118,1.657542,1.575292,0.326791,0.298375,0.033084,3.564293,1,prefill,C2,190
projcos16,projcos,tamper,eval_005,checkpoint_specific,99.0,1.5,256,1024,3072,117819,117819,2132,32,96,237992,238056,1.632541,1.635583,0.313625,0.300208,0.03075,3.599082,1,prefill,C2,190
projcos16,projcos,tamper,eval_006,checkpoint_specific,99.0,1.5,256,1024,3072,117847,117847,2132,32,96,238048,238112,1.563166,1.527916,0.316125,0.300375,0.032834,3.424291,1,prefill,C2,190
projcos16,projcos,tamper,eval_007,checkpoint_specific,99.0,1.5,256,1024,3072,148372,148372,2132,32,96,299098,299162,1.626833,1.611416,0.362833,0.3365,0.030541,3.60529,1,prefill,C2,190
projcos16,projcos,tamper,eval_008,checkpoint_specific,99.0,1.5,256,1024,3072,148442,148442,2132,32,96,299238,299302,1.709,1.63175,0.350292,0.331875,0.033416,3.706041,1,prefill,C2,190
projcos16,projcos,tamper,eval_009,checkpoint_specific,99.0,1.5,256,1024,3072,148502,148502,2132,32,96,299358,299422,1.599292,1.571958,0.344083,0.329667,0.032334,3.533251,1,prefill,C2,190
projcos16,projcos,tamper,eval_010,checkpoint_specific,99.0,1.5,256,1024,3072,117752,117752,2132,32,96,237858,237922,1.586834,1.603875,0.308,0.315959,0.031042,3.53771,1,prefill,C2,190
projcos16,projcos,tamper,eval_011,checkpoint_specific,99.0,1.5,256,1024,3072,94634,94634,2132,32,96,191622,191686,1.556459,1.459834,0.296625,0.284083,0.033375,3.333751,1,prefill,C2,190
projcos16,projcos,tamper,eval_012,checkpoint_specific,99.0,1.5,256,1024,3072,102368,102368,2132,32,96,207090,207154,1.578292,1.570167,0.308125,0.3045,0.030917,3.483876,1,prefill,C2,190
projcos16,projcos,tamper,eval_013,checkpoint_specific,99.0,1.5,256,1024,3072,86927,86927,2132,32,96,176208,176272,1.575125,1.548917,0.302,0.2855,0.032709,3.442251,1,prefill,C2,190
projcos16,projcos,tamper,eval_014,checkpoint_specific,99.0,1.5,256,1024,3072,87044,87044,2132,32,96,176442,176506,1.476,1.442625,0.304542,0.311542,0.036584,3.266751,1,prefill,C2,190
projcos16,projcos,tamper,eval_015,checkpoint_specific,99.0,1.5,256,1024,3072,87024,87024,2132,32,96,176402,176466,1.535167,1.508541,0.294625,0.284292,0.029458,3.357458,1,prefill,C2,190
projcos16,projcos,tamper,eval_016,checkpoint_specific,99.0,1.5,256,1024,3072,87017,87017,2132,32,96,176388,176452,1.582375,1.543,0.297458,0.278709,0.03125,3.435334,1,prefill,C2,190
projcos16,projcos,tamper,eval_017,checkpoint_specific,99.0,1.5,256,1024,3072,117702,117702,2132,32,96,237758,237822,1.582458,1.545333,0.312667,0.300291,0.030375,3.458457,1,prefill,C2,190
projcos16,projcos,tamper,eval_018,checkpoint_specific,99.0,1.5,256,1024,3072,117777,117777,2132,32,96,237908,237972,1.5895,1.558209,0.341167,0.29775,0.032834,3.478293,1,prefill,C2,190
projcos16,projcos,tamper,eval_019,checkpoint_specific,99.0,1.5,256,1024,3072,117794,117794,2132,32,96,237942,238006,1.661792,1.527333,0.307167,0.290792,0.029875,3.509792,1,prefill,C2,190
projcos16,projcos,tamper,eval_020,checkpoint_specific,99.0,1.5,256,1024,3072,87013,87013,2132,32,96,176380,176444,1.503541,1.485584,0.297708,0.2945,0.02775,3.311375,1,prefill,C2,190
projcos16,projcos,tamper,eval_021,checkpoint_specific,99.0,1.5,256,1024,3072,102278,102278,2132,32,96,206910,206974,1.606333,1.550875,0.301792,0.290375,0.032917,3.4805,1,prefill,C2,190
projcos16,projcos,tamper,eval_022,checkpoint_specific,99.0,1.5,256,1024,3072,109959,109959,2132,32,96,222272,222336,1.578291,1.525125,0.312125,0.285209,0.030208,3.418833,1,prefill,C2,190
projcos16,projcos,tamper,eval_023,checkpoint_specific,99.0,1.5,256,1024,3072,94688,94688,2132,32,96,191730,191794,1.543958,1.566916,0.303791,0.288167,0.029875,3.428916,1,prefill,C2,190
projcos16,projcos,tamper,eval_024,checkpoint_specific,99.0,1.5,256,1024,3072,94655,94655,2132,32,96,191664,191728,1.563125,1.440083,0.292167,0.291291,0.032167,3.326666,1,prefill,C2,190
